===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,Strategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
182,,182,1999-09-22 00:00:00,131.25,131.84375,129.75,130.609375,13009100.0,,Strategy,182,730019.0,Broker,182,9938.4375,9938.4375,BuySell,182,,,Trades - Net Profit/Loss,182,,
183,,183,1999-09-23 00:00:00,131.8125,131.8125,127.625,127.875,12204100.0,,Strategy,183,730020.0,Broker,183,9938.4375,9938.4375,BuySell,183,,,Trades - Net Profit/Loss,183,,
184,,184,1999-09-24 00:00:00,127.75,128.375,126.3125,127.75,13792900.0,,Strategy,184,730021.0,Broker,184,9938.4375,9938.4375,BuySell,184,,,Trades - Net Profit/Loss,184,,
185,,185,1999-09-27 00:00:00,128.75,129.75,128.28125,128.59375,6970300.0,,Strategy,185,730024.0,Broker,185,9938.4375,9938.4375,BuySell,185,,,Trades - Net Profit/Loss,185,,
186,,186,1999-09-28 00:00:00,127.9375,128.8125,125.5625,128.34375,11063400.0,,Strategy,186,730025.0,Broker,186,9938.4375,9938.4375,BuySell,186,,,Trades - Net Profit/Loss,186,,
187,,187,1999-09-29 00:00:00,128.4375,129.125,126.75,126.8125,7580300.0,,Strategy,187,730026.0,Broker,187,9938.4375,9938.4375,BuySell,187,,,Trades - Net Profit/Loss,187,,
188,,188,1999-09-30 00:00:00,127.4375,129.4375,126.96875,128.75,7498900.0,,Strategy,188,730027.0,Broker,188,9938.4375,9938.4375,BuySell,188,,,Trades - Net Profit/Loss,188,,
189,,189,1999-10-01 00:00:00,127.9375,128.5625,126.625,128.46875,11127100.0,,Strategy,189,730028.0,Broker,189,9938.4375,9938.4375,BuySell,189,,,Trades - Net Profit/Loss,189,,
190,,190,1999-10-04 00:00:00,129.1875,130.875,128.75,130.75,6341600.0,,Strategy,190,730031.0,Broker,190,9938.4375,9938.4375,BuySell,190,,,Trades - Net Profit/Loss,190,,
191,,191,1999-10-05 00:00:00,130.71875,131.96875,128.6875,130.625,11976000.0,,Strategy,191,730032.0,Broker,191,8631.25,9937.5,BuySell,191,126.7571875,,Trades - Net Profit/Loss,191,,
192,,192,1999-10-06 00:00:00,130.75,132.8125,130.6875,132.625,10308200.0,,Strategy,192,730033.0,Broker,192,8631.25,9957.5,BuySell,192,,,Trades - Net Profit/Loss,192,,
193,,193,1999-10-07 00:00:00,132.859375,133.0,131.5,131.875,6535600.0,,Strategy,193,730034.0,Broker,193,8631.25,9950.0,BuySell,193,,,Trades - Net Profit/Loss,193,,
194,,194,1999-10-08 00:00:00,131.75,133.875,131.234375,133.875,9674300.0,,Strategy,194,730035.0,Broker,194,8631.25,9970.0,BuySell,194,,,Trades - Net Profit/Loss,194,,
195,,195,1999-10-11 00:00:00,133.59375,134.125,133.3125,133.65625,4282000.0,,Strategy,195,730038.0,Broker,195,8631.25,9967.8125,BuySell,195,,,Trades - Net Profit/Loss,195,,
196,,196,1999-10-12 00:00:00,133.125,133.3125,131.1875,131.59375,8686100.0,,Strategy,196,730039.0,Broker,196,8631.25,9947.1875,BuySell,196,,,Trades - Net Profit/Loss,196,,
197,,197,1999-10-13 00:00:00,130.6875,131.3125,128.1875,128.1875,10469300.0,,Strategy,197,730040.0,Broker,197,8631.25,9913.125,BuySell,197,,,Trades - Net Profit/Loss,197,,
198,,198,1999-10-14 00:00:00,128.484375,129.1875,126.75,128.15625,10562200.0,,Strategy,198,730041.0,Broker,198,9916.09375,9916.09375,BuySell,198,,131.12531249999998,Trades - Net Profit/Loss,198,,-22.34375
199,,199,1999-10-15 00:00:00,126.0,126.75,124.5,124.875,14238700.0,,Strategy,199,730042.0,Broker,199,9916.09375,9916.09375,BuySell,199,,,Trades - Net Profit/Loss,199,,
200,,200,1999-10-18 00:00:00,124.9375,125.9375,123.4375,125.78125,9758800.0,,Strategy,200,730045.0,Broker,200,9916.09375,9916.09375,BuySell,200,,,Trades - Net Profit/Loss,200,,
201,,201,1999-10-19 00:00:00,127.1875,128.25,125.9375,127.0,14392900.0,,Strategy,201,730046.0,Broker,201,9916.09375,9916.09375,BuySell,201,,,Trades - Net Profit/Loss,201,,
202,,202,1999-10-20 00:00:00,127.75,129.46875,127.125,128.25,9759400.0,,Strategy,202,730047.0,Broker,202,9916.09375,9916.09375,BuySell,202,,,Trades - Net Profit/Loss,202,,
203,,203,1999-10-21 00:00:00,127.21875,129.0,126.625,129.0,9105400.0,,Strategy,203,730048.0,Broker,203,9916.09375,9916.09375,BuySell,203,,,Trades - Net Profit/Loss,203,,
204,,204,1999-10-22 00:00:00,129.75,131.21875,129.5625,130.09375,8309600.0,,Strategy,204,730049.0,Broker,204,9916.09375,9916.09375,BuySell,204,,,Trades - Net Profit/Loss,204,,
205,,205,1999-10-25 00:00:00,129.3125,130.46875,128.75,129.4375,8114300.0,,Strategy,205,730052.0,Broker,205,8622.96875,9917.34375,BuySell,205,126.81875,,Trades - Net Profit/Loss,205,,
206,,206,1999-10-26 00:00:00,130.1875,130.6875,127.8125,127.8125,6256300.0,,Strategy,206,730053.0,Broker,206,9924.84375,9924.84375,BuySell,206,,132.6478125,Trades - Net Profit/Loss,206,8.75,
207,,207,1999-10-27 00:00:00,128.375,130.3125,128.25,130.125,5433300.0,,Strategy,207,730054.0,Broker,207,9924.84375,9924.84375,BuySell,207,,,Trades - Net Profit/Loss,207,,
208,,208,1999-10-28 00:00:00,132.4375,134.859375,132.1875,134.5625,10509700.0,,Strategy,208,730055.0,Broker,208,8600.46875,9946.09375,BuySell,208,130.2046875,,Trades - Net Profit/Loss,208,,
209,,209,1999-10-29 00:00:00,135.84375,137.6875,135.71875,137.0,10988600.0,,Strategy,209,730056.0,Broker,209,8600.46875,9970.46875,BuySell,209,,,Trades - Net Profit/Loss,209,,
210,,210,1999-11-01 00:00:00,136.5,137.0,135.5625,135.5625,4006500.0,,Strategy,210,730059.0,Broker,210,8600.46875,9956.09375,BuySell,210,,,Trades - Net Profit/Loss,210,,
211,,211,1999-11-02 00:00:00,135.96875,137.25,134.59375,134.59375,6516900.0,,Strategy,211,730060.0,Broker,211,8600.46875,9946.40625,BuySell,211,,,Trades - Net Profit/Loss,211,,
212,,212,1999-11-03 00:00:00,136.0,136.375,135.125,135.5,7222300.0,,Strategy,212,730061.0,Broker,212,8600.46875,9955.46875,BuySell,212,,,Trades - Net Profit/Loss,212,,
213,,213,1999-11-04 00:00:00,136.75,137.359375,135.765625,136.53125,7907500.0,,Strategy,213,730062.0,Broker,213,8600.46875,9965.78125,BuySell,213,,,Trades - Net Profit/Loss,213,,
214,,214,1999-11-05 00:00:00,138.625,139.109375,136.78125,137.875,7431500.0,,Strategy,214,730063.0,Broker,214,8600.46875,9979.21875,BuySell,214,,,Trades - Net Profit/Loss,214,,
215,,215,1999-11-08 00:00:00,137.0,138.375,136.75,138.0,4649200.0,,Strategy,215,730066.0,Broker,215,8600.46875,9980.46875,BuySell,215,,,Trades - Net Profit/Loss,215,,
216,,216,1999-11-09 00:00:00,138.5,138.6875,136.28125,136.703125,4533700.0,,Strategy,216,730067.0,Broker,216,8600.46875,9967.5,BuySell,216,,,Trades - Net Profit/Loss,216,,
217,,217,1999-11-10 00:00:00,136.25,138.390625,136.078125,137.71875,6405600.0,,Strategy,217,730068.0,Broker,217,8600.46875,9977.65625,BuySell,217,,,Trades - Net Profit/Loss,217,,
218,,218,1999-11-11 00:00:00,138.1875,138.5,137.46875,138.5,4794100.0,,Strategy,218,730069.0,Broker,218,8600.46875,9985.46875,BuySell,218,,,Trades - Net Profit/Loss,218,,
219,,219,1999-11-12 00:00:00,139.25,139.984375,137.125,139.75,11802900.0,,Strategy,219,730070.0,Broker,219,8600.46875,9997.96875,BuySell,219,,,Trades - Net Profit/Loss,219,,
220,,220,1999-11-15 00:00:00,139.84375,140.25,139.40625,140.078125,2187500.0,,Strategy,220,730073.0,Broker,220,8600.46875,10001.25,BuySell,220,,,Trades - Net Profit/Loss,220,,
221,,221,1999-11-16 00:00:00,140.5625,143.0,140.09375,141.25,7544800.0,,Strategy,221,730074.0,Broker,221,8600.46875,10012.96875,BuySell,221,,,Trades - Net Profit/Loss,221,,
222,,222,1999-11-17 00:00:00,142.25,142.9375,141.3125,141.625,9459000.0,,Strategy,222,730075.0,Broker,222,8600.46875,10016.71875,BuySell,222,,,Trades - Net Profit/Loss,222,,
223,,223,1999-11-18 00:00:00,142.4375,143.0,141.625,142.625,4491000.0,,Strategy,223,730076.0,Broker,223,8600.46875,10026.71875,BuySell,223,,,Trades - Net Profit/Loss,223,,
224,,224,1999-11-19 00:00:00,142.40625,142.96875,142.0,142.5,4832100.0,,Strategy,224,730077.0,Broker,224,8600.46875,10025.46875,BuySell,224,,,Trades - Net Profit/Loss,224,,
225,,225,1999-11-22 00:00:00,142.4375,143.0,141.5,142.46875,4155400.0,,Strategy,225,730080.0,Broker,225,8600.46875,10025.15625,BuySell,225,,,Trades - Net Profit/Loss,225,,
226,,226,1999-11-23 00:00:00,142.84375,142.84375,140.375,141.21875,5918000.0,,Strategy,226,730081.0,Broker,226,8600.46875,10012.65625,BuySell,226,,,Trades - Net Profit/Loss,226,,
227,,227,1999-11-24 00:00:00,140.75,142.4375,140.0,141.96875,4459700.0,,Strategy,227,730082.0,Broker,227,8600.46875,10020.15625,BuySell,227,,,Trades - Net Profit/Loss,227,,
228,,228,1999-11-26 00:00:00,142.46875,142.875,141.25,141.4375,1693900.0,,Strategy,228,730084.0,Broker,228,8600.46875,10014.84375,BuySell,228,,,Trades - Net Profit/Loss,228,,
229,,229,1999-11-29 00:00:00,140.875,141.921875,140.4375,140.9375,7348600.0,,Strategy,229,730087.0,Broker,229,8600.46875,10009.84375,BuySell,229,,,Trades - Net Profit/Loss,229,,
230,,230,1999-11-30 00:00:00,140.75,142.3125,139.0,139.28125,7682000.0,,Strategy,230,730088.0,Broker,230,8600.46875,9993.28125,BuySell,230,,,Trades - Net Profit/Loss,230,,
231,,231,1999-12-01 00:00:00,139.3125,140.5,139.0,140.40625,6980200.0,,Strategy,231,730089.0,Broker,231,9993.59375,9993.59375,BuySell,231,,142.6075,Trades - Net Profit/Loss,231,68.75,
232,,232,1999-12-02 00:00:00,140.625,141.375,140.375,141.25,6698300.0,,Strategy,232,730090.0,Broker,232,9993.59375,9993.59375,BuySell,232,,,Trades - Net Profit/Loss,232,,
233,,233,1999-12-03 00:00:00,143.03125,145.34375,143.03125,143.84375,10045400.0,,Strategy,233,730091.0,Broker,233,8563.28125,10001.71875,BuySell,233,140.88578125,,Trades - Net Profit/Loss,233,,
234,,234,1999-12-06 00:00:00,143.53125,143.71875,142.25,142.78125,3138900.0,,Strategy,234,730094.0,Broker,234,8563.28125,9991.09375,BuySell,234,,,Trades - Net Profit/Loss,234,,
235,,235,1999-12-07 00:00:00,143.28125,143.3125,141.375,141.625,10714200.0,,Strategy,235,730095.0,Broker,235,8563.28125,9979.53125,BuySell,235,,,Trades - Net Profit/Loss,235,,
236,,236,1999-12-08 00:00:00,141.34375,142.0625,140.5,140.71875,4611400.0,,Strategy,236,730096.0,Broker,236,9976.71875,9976.71875,BuySell,236,,144.1934375,Trades - Net Profit/Loss,236,,-16.875
237,,237,1999-12-09 00:00:00,141.8125,142.21875,139.375,141.40625,6474700.0,,Strategy,237,730097.0,Broker,237,9976.71875,9976.71875,BuySell,237,,,Trades - Net Profit/Loss,237,,
238,,238,1999-12-10 00:00:00,142.28125,142.8125,140.875,141.875,5127300.0,,Strategy,238,730098.0,Broker,238,9976.71875,9976.71875,BuySell,238,,,Trades - Net Profit/Loss,238,,
239,,239,1999-12-13 00:00:00,141.4375,142.71875,141.28125,142.125,4210800.0,,Strategy,239,730101.0,Broker,239,8562.34375,9983.59375,BuySell,239,139.16203124999998,,Trades - Net Profit/Loss,239,,
240,,240,1999-12-14 00:00:00,141.625,142.484375,140.625,140.75,5739000.0,,Strategy,240,730102.0,Broker,240,8562.34375,9969.84375,BuySell,240,,,Trades - Net Profit/Loss,240,,
241,,241,1999-12-15 00:00:00,140.375,142.203125,140.03125,141.5,6879100.0,,Strategy,241,730103.0,Broker,241,9966.09375,9966.09375,BuySell,241,,144.336171875,Trades - Net Profit/Loss,241,,-10.625
242,,242,1999-12-16 00:00:00,142.1875,142.65625,141.15625,142.125,5854900.0,,Strategy,242,730104.0,Broker,242,8544.21875,9965.46875,BuySell,242,139.03890625,,Trades - Net Profit/Loss,242,,
243,,243,1999-12-17 00:00:00,143.0,143.3125,142.0625,142.6875,4775400.0,,Strategy,243,730105.0,Broker,243,8544.21875,9971.09375,BuySell,243,,,Trades - Net Profit/Loss,243,,
244,,244,1999-12-20 00:00:00,142.5625,143.1875,141.09375,141.65625,4608700.0,,Strategy,244,730108.0,Broker,244,8544.21875,9960.78125,BuySell,244,,,Trades - Net Profit/Loss,244,,
245,,245,1999-12-21 00:00:00,141.59375,144.0625,141.34375,143.8125,7981300.0,,Strategy,245,730109.0,Broker,245,8544.21875,9982.34375,BuySell,245,,,Trades - Net Profit/Loss,245,,
246,,246,1999-12-22 00:00:00,143.625,144.1875,142.96875,144.1875,5377500.0,,Strategy,246,730110.0,Broker,246,8544.21875,9986.09375,BuySell,246,,,Trades - Net Profit/Loss,246,,
247,,247,1999-12-23 00:00:00,145.015625,146.484375,145.0,146.484375,5721700.0,,Strategy,247,730111.0,Broker,247,8544.21875,10009.0625,BuySell,247,,,Trades - Net Profit/Loss,247,,
248,,248,1999-12-27 00:00:00,146.5,146.78125,145.0625,146.28125,2691000.0,,Strategy,248,730115.0,Broker,248,8544.21875,10007.03125,BuySell,248,,,Trades - Net Profit/Loss,248,,
249,,249,1999-12-28 00:00:00,145.875,146.5,145.484375,146.1875,4084500.0,,Strategy,249,730116.0,Broker,249,8544.21875,10006.09375,BuySell,249,,,Trades - Net Profit/Loss,249,,
250,,250,1999-12-29 00:00:00,146.3125,146.8125,145.3125,146.8125,3001000.0,,Strategy,250,730117.0,Broker,250,8544.21875,10012.34375,BuySell,250,,,Trades - Net Profit/Loss,250,,
251,,251,1999-12-30 00:00:00,147.125,147.5625,146.1875,146.640625,3641300.0,,Strategy,251,730118.0,Broker,251,8544.21875,10010.625,BuySell,251,,,Trades - Net Profit/Loss,251,,
252,,252,1999-12-31 00:00:00,146.84375,147.5,146.25,146.875,3172700.0,,Strategy,252,730119.0,Broker,252,8544.21875,10012.96875,BuySell,252,,,Trades - Net Profit/Loss,252,,
253,,253,2000-01-03 00:00:00,148.25,148.25,143.875,145.4375,8164300.0,,Strategy,253,730122.0,Broker,253,8544.21875,9998.59375,BuySell,253,,,Trades - Net Profit/Loss,253,,
254,,254,2000-01-04 00:00:00,143.53125,144.0625,139.640625,139.75,8089800.0,,Strategy,254,730123.0,Broker,254,8544.21875,9941.71875,BuySell,254,,,Trades - Net Profit/Loss,254,,
255,,255,2000-01-05 00:00:00,139.9375,141.53125,137.25,140.0,12177900.0,,Strategy,255,730124.0,Broker,255,9943.59375,9943.59375,BuySell,255,,143.65421874999998,Trades - Net Profit/Loss,255,,-22.5
256,,256,2000-01-06 00:00:00,139.625,141.5,137.75,137.75,6227200.0,,Strategy,256,730125.0,Broker,256,9943.59375,9943.59375,BuySell,256,,,Trades - Net Profit/Loss,256,,
257,,257,2000-01-07 00:00:00,140.3125,145.75,140.0625,145.75,8066500.0,,Strategy,257,730126.0,Broker,257,9943.59375,9943.59375,BuySell,257,,,Trades - Net Profit/Loss,257,,
258,,258,2000-01-10 00:00:00,146.25,146.90625,145.03125,146.25,5741700.0,,Strategy,258,730129.0,Broker,258,8481.09375,9943.59375,BuySell,258,142.85578125,,Trades - Net Profit/Loss,258,,
259,,259,2000-01-11 00:00:00,145.8125,146.09375,143.5,144.5,7503700.0,,Strategy,259,730130.0,Broker,259,8481.09375,9926.09375,BuySell,259,,,Trades - Net Profit/Loss,259,,
260,,260,2000-01-12 00:00:00,144.59375,144.59375,142.875,143.0625,6907700.0,,Strategy,260,730131.0,Broker,260,8481.09375,9911.71875,BuySell,260,,,Trades - Net Profit/Loss,260,,
261,,261,2000-01-13 00:00:00,144.46875,145.75,143.28125,145.0,5158300.0,,Strategy,261,730132.0,Broker,261,9925.78125,9925.78125,BuySell,261,,147.93624999999997,Trades - Net Profit/Loss,261,,-17.8125
262,,262,2000-01-14 00:00:00,146.53125,147.46875,145.96875,146.96875,7437300.0,,Strategy,262,730133.0,Broker,262,8460.46875,9930.15625,BuySell,262,143.77921874999998,,Trades - Net Profit/Loss,262,,
263,,263,2000-01-18 00:00:00,145.34375,146.625,145.1875,145.8125,6488500.0,,Strategy,263,730137.0,Broker,263,8460.46875,9918.59375,BuySell,263,,,Trades - Net Profit/Loss,263,,
264,,264,2000-01-19 00:00:00,145.3125,147.0,145.0,147.0,6157900.0,,Strategy,264,730138.0,Broker,264,8460.46875,9930.46875,BuySell,264,,,Trades - Net Profit/Loss,264,,
265,,265,2000-01-20 00:00:00,146.96875,146.96875,143.8125,144.75,5800100.0,,Strategy,265,730139.0,Broker,265,8460.46875,9907.96875,BuySell,265,,,Trades - Net Profit/Loss,265,,
266,,266,2000-01-21 00:00:00,145.5,145.5,144.0625,144.4375,6244800.0,,Strategy,266,730140.0,Broker,266,8460.46875,9904.84375,BuySell,266,,,Trades - Net Profit/Loss,266,,
267,,267,2000-01-24 00:00:00,145.65625,145.84375,139.40625,140.34375,7896900.0,,Strategy,267,730143.0,Broker,267,8460.46875,9863.90625,BuySell,267,,,Trades - Net Profit/Loss,267,,
268,,268,2000-01-25 00:00:00,140.515625,141.9375,139.0,141.9375,9942500.0,,Strategy,268,730144.0,Broker,268,9865.625,9865.625,BuySell,268,,144.06656249999997,Trades - Net Profit/Loss,268,,-60.15625
269,,269,2000-01-26 00:00:00,141.0,141.546875,140.09375,140.8125,5158100.0,,Strategy,269,730145.0,Broker,269,9865.625,9865.625,BuySell,269,,,Trades - Net Profit/Loss,269,,
270,,270,2000-01-27 00:00:00,141.84375,142.21875,138.125,140.25,10922700.0,,Strategy,270,730146.0,Broker,270,9865.625,9865.625,BuySell,270,,,Trades - Net Profit/Loss,270,,
271,,271,2000-01-28 00:00:00,139.4375,140.0625,135.53125,135.875,11916200.0,,Strategy,271,730147.0,Broker,271,9865.625,9865.625,BuySell,271,,,Trades - Net Profit/Loss,271,,
272,,272,2000-01-31 00:00:00,135.8125,139.671875,135.0,139.5625,10768700.0,,Strategy,272,730150.0,Broker,272,9865.625,9865.625,BuySell,272,,,Trades - Net Profit/Loss,272,,
273,,273,2000-02-01 00:00:00,139.75,141.6875,138.53125,140.9375,8419900.0,,Strategy,273,730151.0,Broker,273,9865.625,9865.625,BuySell,273,,,Trades - Net Profit/Loss,273,,
274,,274,2000-02-02 00:00:00,141.28125,142.25,140.375,141.0625,6205900.0,,Strategy,274,730152.0,Broker,274,9865.625,9865.625,BuySell,274,,,Trades - Net Profit/Loss,274,,
275,,275,2000-02-03 00:00:00,140.875,143.25,140.0,143.1875,7997500.0,,Strategy,275,730153.0,Broker,275,9865.625,9865.625,BuySell,275,,,Trades - Net Profit/Loss,275,,
276,,276,2000-02-04 00:00:00,143.1875,144.0,142.125,142.59375,4925400.0,,Strategy,276,730154.0,Broker,276,8433.75,9859.6875,BuySell,276,139.993125,,Trades - Net Profit/Loss,276,,
277,,277,2000-02-07 00:00:00,142.5625,142.78125,141.4375,142.375,5845800.0,,Strategy,277,730157.0,Broker,277,8433.75,9857.5,BuySell,277,,,Trades - Net Profit/Loss,277,,
278,,278,2000-02-08 00:00:00,143.96875,144.5625,143.625,144.3125,4936400.0,,Strategy,278,730158.0,Broker,278,8433.75,9876.875,BuySell,278,,,Trades - Net Profit/Loss,278,,
279,,279,2000-02-09 00:00:00,144.46875,144.46875,141.265625,141.28125,8511500.0,,Strategy,279,730159.0,Broker,279,8433.75,9846.5625,BuySell,279,,,Trades - Net Profit/Loss,279,,
280,,280,2000-02-10 00:00:00,141.625,142.5625,140.875,141.5625,6690600.0,,Strategy,280,730160.0,Broker,280,9850.0,9850.0,BuySell,280,,144.70093749999998,Trades - Net Profit/Loss,280,,-15.625
281,,281,2000-02-11 00:00:00,141.84375,141.9375,138.03125,138.6875,9849800.0,,Strategy,281,730161.0,Broker,281,8431.5625,9818.4375,BuySell,281,135.96078125,,Trades - Net Profit/Loss,281,,
282,,282,2000-02-14 00:00:00,139.78125,139.78125,138.3125,139.5,8528800.0,,Strategy,282,730164.0,Broker,282,9829.375,9829.375,BuySell,282,,141.87796874999998,Trades - Net Profit/Loss,282,,-20.625
283,,283,2000-02-15 00:00:00,139.25,141.21875,137.796875,141.078125,11078300.0,,Strategy,283,730165.0,Broker,283,9829.375,9829.375,BuySell,283,,,Trades - Net Profit/Loss,283,,
284,,284,2000-02-16 00:00:00,140.375,140.9375,138.796875,139.0,8845400.0,,Strategy,284,730166.0,Broker,284,8425.625,9815.625,BuySell,284,136.714921875,,Trades - Net Profit/Loss,284,,
285,,285,2000-02-17 00:00:00,140.4375,140.4375,138.21875,138.28125,7584200.0,,Strategy,285,730167.0,Broker,285,9830.0,9830.0,BuySell,285,,142.5440625,Trades - Net Profit/Loss,285,0.625,
286,,286,2000-02-18 00:00:00,138.875,138.875,134.625,135.3125,9409200.0,,Strategy,286,730168.0,Broker,286,9830.0,9830.0,BuySell,286,,,Trades - Net Profit/Loss,286,,
287,,287,2000-02-22 00:00:00,135.1875,136.34375,133.53125,134.96875,16415400.0,,Strategy,287,730172.0,Broker,287,9830.0,9830.0,BuySell,287,,,Trades - Net Profit/Loss,287,,
288,,288,2000-02-23 00:00:00,135.625,137.46875,134.5,136.5625,12119000.0,,Strategy,288,730173.0,Broker,288,9830.0,9830.0,BuySell,288,,,Trades - Net Profit/Loss,288,,
289,,289,2000-02-24 00:00:00,136.6875,137.03125,133.09375,133.8125,17375000.0,,Strategy,289,730174.0,Broker,289,9830.0,9830.0,BuySell,289,,,Trades - Net Profit/Loss,289,,
290,,290,2000-02-25 00:00:00,135.1875,136.71875,133.125,133.328125,10559900.0,,Strategy,290,730175.0,Broker,290,9830.0,9830.0,BuySell,290,,,Trades - Net Profit/Loss,290,,
291,,291,2000-02-28 00:00:00,133.375,136.6875,132.71875,136.125,13397800.0,,Strategy,291,730178.0,Broker,291,9830.0,9830.0,BuySell,291,,,Trades - Net Profit/Loss,291,,
292,,292,2000-02-29 00:00:00,136.0625,137.4375,135.75,137.4375,8242500.0,,Strategy,292,730179.0,Broker,292,9830.0,9830.0,BuySell,292,,,Trades - Net Profit/Loss,292,,
293,,293,2000-03-01 00:00:00,137.625,139.0,137.21875,138.4375,6868000.0,,Strategy,293,730180.0,Broker,293,9830.0,9830.0,BuySell,293,,,Trades - Net Profit/Loss,293,,
294,,294,2000-03-02 00:00:00,138.6875,139.125,137.34375,138.53125,7600200.0,,Strategy,294,730181.0,Broker,294,8443.125,9828.4375,BuySell,294,135.28359375,,Trades - Net Profit/Loss,294,,
295,,295,2000-03-03 00:00:00,140.4375,141.71875,139.71875,141.125,12770300.0,,Strategy,295,730182.0,Broker,295,8443.125,9854.375,BuySell,295,,,Trades - Net Profit/Loss,295,,
296,,296,2000-03-06 00:00:00,140.8125,141.34375,138.75,139.75,11967100.0,,Strategy,296,730185.0,Broker,296,8443.125,9840.625,BuySell,296,,,Trades - Net Profit/Loss,296,,
297,,297,2000-03-07 00:00:00,140.0,140.15625,135.21875,137.046875,20062000.0,,Strategy,297,730186.0,Broker,297,8443.125,9813.59375,BuySell,297,,,Trades - Net Profit/Loss,297,,
298,,298,2000-03-08 00:00:00,136.46875,137.84375,135.03125,136.875,11808500.0,,Strategy,298,730187.0,Broker,298,9807.8125,9807.8125,BuySell,298,,139.91140625,Trades - Net Profit/Loss,298,,-22.1875
299,,299,2000-03-09 00:00:00,137.25,140.875,136.125,140.875,5500900.0,,Strategy,299,730188.0,Broker,299,9807.8125,9807.8125,BuySell,299,,,Trades - Net Profit/Loss,299,,
300,,300,2000-03-10 00:00:00,140.1875,142.0,139.53125,140.125,7924600.0,,Strategy,300,730189.0,Broker,300,8405.9375,9807.1875,BuySell,300,137.43828125,,Trades - Net Profit/Loss,300,,
301,,301,2000-03-13 00:00:00,136.6875,140.46875,135.6875,138.59375,10540500.0,,Strategy,301,730192.0,Broker,301,8405.9375,9791.875,BuySell,301,,,Trades - Net Profit/Loss,301,,
302,,302,2000-03-14 00:00:00,139.28125,140.09375,136.15625,136.625,8263900.0,,Strategy,302,730193.0,Broker,302,8405.9375,9772.1875,BuySell,302,,,Trades - Net Profit/Loss,302,,
303,,303,2000-03-15 00:00:00,136.875,140.4375,136.0625,139.8125,10300800.0,,Strategy,303,730194.0,Broker,303,9774.6875,9774.6875,BuySell,303,,142.5440625,Trades - Net Profit/Loss,303,,-33.125
304,,304,2000-03-16 00:00:00,141.625,146.84375,140.875,146.34375,25601400.0,,Strategy,304,730195.0,Broker,304,8358.4375,9821.875,BuySell,304,138.761875,,Trades - Net Profit/Loss,304,,
305,,305,2000-03-17 00:00:00,145.8125,148.0,145.4375,146.9375,10272900.0,,Strategy,305,730196.0,Broker,305,8358.4375,9827.8125,BuySell,305,,,Trades - Net Profit/Loss,305,,
306,,306,2000-03-20 00:00:00,146.875,147.34375,144.78125,146.1875,12502300.0,,Strategy,306,730199.0,Broker,306,8358.4375,9820.3125,BuySell,306,,,Trades - Net Profit/Loss,306,,
307,,307,2000-03-21 00:00:00,145.53125,149.75,144.5,149.1875,13612600.0,,Strategy,307,730200.0,Broker,307,8358.4375,9850.3125,BuySell,307,,,Trades - Net Profit/Loss,307,,
308,,308,2000-03-22 00:00:00,149.5625,150.84375,148.6875,150.09375,8260000.0,,Strategy,308,730201.0,Broker,308,8358.4375,9859.375,BuySell,308,,,Trades - Net Profit/Loss,308,,
309,,309,2000-03-23 00:00:00,149.15625,153.46875,149.15625,152.65625,11654500.0,,Strategy,309,730202.0,Broker,309,8358.4375,9885.0,BuySell,309,,,Trades - Net Profit/Loss,309,,
310,,310,2000-03-24 00:00:00,152.875,155.75,151.71875,153.5625,11462900.0,,Strategy,310,730203.0,Broker,310,8358.4375,9894.0625,BuySell,310,,,Trades - Net Profit/Loss,310,,
311,,311,2000-03-27 00:00:00,153.375,153.78125,151.8125,151.9375,8798600.0,,Strategy,311,730206.0,Broker,311,8358.4375,9877.8125,BuySell,311,,,Trades - Net Profit/Loss,311,,
312,,312,2000-03-28 00:00:00,151.25,152.984375,150.59375,151.0625,6334400.0,,Strategy,312,730207.0,Broker,312,8358.4375,9869.0625,BuySell,312,,,Trades - Net Profit/Loss,312,,
313,,313,2000-03-29 00:00:00,151.5625,152.484375,149.65625,151.21875,6747500.0,,Strategy,313,730208.0,Broker,313,8358.4375,9870.625,BuySell,313,,,Trades - Net Profit/Loss,313,,
314,,314,2000-03-30 00:00:00,150.15625,151.921875,147.125,148.6875,9491900.0,,Strategy,314,730209.0,Broker,314,8358.4375,9845.3125,BuySell,314,,,Trades - Net Profit/Loss,314,,
315,,315,2000-03-31 00:00:00,149.625,152.3125,148.4375,150.375,9249100.0,,Strategy,315,730210.0,Broker,315,8358.4375,9862.1875,BuySell,315,,,Trades - Net Profit/Loss,315,,
316,,316,2000-04-03 00:00:00,150.125,151.25,148.6875,151.25,8508200.0,,Strategy,316,730213.0,Broker,316,8358.4375,9870.9375,BuySell,316,,,Trades - Net Profit/Loss,316,,
317,,317,2000-04-04 00:00:00,151.75,153.0,141.390625,150.125,19585500.0,,Strategy,317,730214.0,Broker,317,8358.4375,9859.6875,BuySell,317,,,Trades - Net Profit/Loss,317,,
318,,318,2000-04-05 00:00:00,147.875,150.8125,147.625,149.1875,8387200.0,,Strategy,318,730215.0,Broker,318,8358.4375,9850.3125,BuySell,318,,,Trades - Net Profit/Loss,318,,
